account_age,account_created_utc,link_karma,comment_karma,ups,num_comments,image_provided,reciprocate,exchange,text_length,label
54530464.0,1301268467.0,4008,421,2,0,0,0,0,94,no_pizza
9668789.0,1346123886.0,350,1036,2,0,0,0,0,92,no_pizza
45707220.0,1310078395.0,2025,270,0,3,0,0,0,64,no_pizza
27060350.0,1328724395.0,701,367,0,0,0,0,0,44,no_pizza
84437214.0,1271346493.0,13648,8024,0,0,0,0,0,26,no_pizza
15424672.0,1340348763.0,495,466,0,0,0,0,0,32,no_pizza
22709884.0,1333060429.0,7,1385,0,0,0,0,0,21,no_pizza
4310551.0,1351399369.0,1064,9127,1,0,0,0,0,40,no_pizza
80423392.0,1275284532.0,1,48,1,0,0,0,0,58,no_pizza
37133044.0,1318574178.0,802,7131,0,0,0,1,0,212,no_pizza
147903793.0,1207804868.0,2640,41234,4,2,0,1,0,54,no_pizza
16003098.0,1339694477.0,137,936,8,10,1,0,0,99,no_pizza
20409345.0,1335287833.0,560,24971,5,7,0,1,0,172,no_pizza
14347654.0,1341345340.0,22,2681,5,1,0,0,0,20,no_pizza
58984299.0,1296702133.0,29,837,1,1,0,0,0,24,no_pizza
43669136.0,1312009757.0,1,148,4,0,0,0,0,93,no_pizza
49222895.0,1306422566.0,257,3619,3,0,0,0,0,28,no_pizza
72343677.0,1283288306.0,1664,1071,2,4,0,0,0,102,no_pizza
165063340.0,1190564234.0,1,40037,3,2,0,0,0,52,no_pizza
14578642.0,1341037513.0,603,359,0,2,0,0,0,67,no_pizza
1718302.0,1353895994.0,1,428,10,7,0,0,0,42,no_pizza
29595605.0,1326008925.0,1128,2706,7,9,0,0,0,246,no_pizza
21244600.0,1334358178.0,230,119,2,0,0,0,0,34,no_pizza
21593046.0,1334002080.0,774,17,2,5,0,0,0,42,no_pizza
14619986.0,1340974151.0,600,2790,9,0,0,0,0,60,no_pizza
7907078.0,1347643904.0,121,9,6,1,0,0,0,37,no_pizza
39397098.0,1316151218.0,20252,15249,1,0,0,1,0,126,no_pizza
15916232.0,1339627811.0,1,4,1,1,0,0,0,57,no_pizza
33545978.0,1321996029.0,17,131,2,0,0,0,0,72,no_pizza
15246582.0,1340294115.0,1,59,2,2,0,0,0,91,no_pizza
128046717.0,1227485115.0,1,1078,2,0,0,0,1,35,no_pizza
16911364.0,1338619362.0,3103,2986,1,6,0,0,0,109,no_pizza
15795464.0,1339734554.0,1,112,0,0,0,0,0,71,no_pizza
49124678.0,1306404662.0,23883,5039,2,0,0,0,0,84,no_pizza
54198143.0,1301332894.0,1266,881,1,0,0,0,0,75,no_pizza
43000290.0,1312521163.0,5887,2454,0,2,0,0,0,29,no_pizza
15769993.0,1339745452.0,7,163,2,1,0,0,0,29,no_pizza
18393070.0,1337122243.0,1,103,1,0,0,0,0,231,no_pizza
30361035.0,1325153836.0,21230,6364,3,2,0,0,0,80,no_pizza
13537412.0,1341974120.0,3678,10394,0,2,0,0,0,52,no_pizza
19333845.0,1336175564.0,11373,10171,4,2,0,0,0,37,no_pizza
28504310.0,1327004698.0,9065,8120,2,0,0,0,0,80,no_pizza
22879835.0,1332624852.0,104,858,1,1,0,0,0,117,no_pizza
42834636.0,1312669369.0,3327,3769,1,0,0,1,0,98,no_pizza
21492825.0,1334002080.0,774,17,1,0,0,0,0,157,no_pizza
13325094.0,1342161296.0,1126,5549,2,0,0,0,0,208,no_pizza
8846313.0,1346618409.0,5942,6385,4,0,0,0,0,14,no_pizza
68679578.0,1286777727.0,62,169,7,0,0,0,0,38,no_pizza
27574376.0,1327880308.0,1,33,2,0,0,0,0,43,no_pizza
49401759.0,1306050698.0,189,15950,1,2,0,0,0,116,no_pizza
26182992.0,1329267476.0,3540,1696,2,0,0,0,0,35,no_pizza
17527805.0,1337920502.0,850,976,3,0,0,0,0,22,no_pizza
25372079.0,1330076196.0,226,532,2,0,0,0,0,48,no_pizza
6080089.0,1349369909.0,1,143,2,0,0,0,0,19,no_pizza
139068372.0,1216375482.0,399,17926,3,0,0,0,0,26,no_pizza
5271963.0,1350171562.0,1,0,2,0,0,0,0,83,no_pizza
11053863.0,1344391449.0,1472,335,3,0,0,0,0,98,no_pizza
33141112.0,1322300417.0,79,2422,2,0,0,0,0,446,no_pizza
17403466.0,1338037573.0,113,825,2,0,0,0,0,37,no_pizza
33424212.0,1322016620.0,452,53,3,1,0,0,0,78,no_pizza
11515714.0,1343924042.0,1542,3906,3,0,0,0,0,83,no_pizza
21631204.0,1333811373.0,2187,1689,3,2,1,0,0,44,no_pizza
70911367.0,1284527587.0,557,971,2,1,0,0,0,90,no_pizza
59948204.0,1295490654.0,1129,1294,2,2,0,0,0,254,no_pizza
8449907.0,1346987844.0,553,370,3,0,0,0,0,51,no_pizza
28962953.0,1326473925.0,658,6342,3,1,0,0,0,54,no_pizza
4905582.0,1350530071.0,1159,8256,4,2,0,0,0,47,no_pizza
32715651.0,1322718737.0,104,1114,2,0,0,0,0,51,no_pizza
30204183.0,1325229274.0,148,2901,2,0,0,0,0,16,no_pizza
4402718.0,1351033992.0,1178,2149,1,0,0,0,0,156,no_pizza
29783435.0,1325649508.0,7,126,3,2,1,0,0,60,no_pizza
22601006.0,1332829586.0,3993,3194,1,0,1,0,0,115,no_pizza
72252890.0,1283177513.0,8,1059,4,0,0,0,0,39,no_pizza
3200950.0,1352225919.0,843,1166,2,0,0,0,0,29,no_pizza
17092626.0,1338336623.0,664,8929,7,4,0,0,0,72,no_pizza
61234331.0,1294191194.0,68,88,7,2,1,0,0,78,no_pizza
6560506.0,1348864618.0,5,1,2,0,0,0,0,22,no_pizza
5239045.0,1350183568.0,1,145,1,2,0,1,0,26,no_pizza
12013539.0,1343406389.0,1,4070,2,0,0,0,0,78,no_pizza
23742484.0,1331670405.0,7,3119,3,4,0,0,0,74,no_pizza
43192695.0,1312182293.0,712,2827,0,0,0,0,0,54,no_pizza
84334817.0,1271035444.0,232,2568,3,0,0,0,0,39,no_pizza
76922503.0,1278442580.0,2008,9927,3,0,0,1,0,70,no_pizza
33068135.0,1322293519.0,1878,2606,5,1,0,0,0,23,no_pizza
49316507.0,1306032920.0,1,44,0,2,0,0,0,47,no_pizza
25248563.0,1330092962.0,934,522,0,0,0,0,0,52,no_pizza
36704029.0,1318574178.0,802,7131,1,0,0,0,0,234,no_pizza
29958271.0,1325314833.0,343,223,3,0,0,0,0,40,no_pizza
25470813.0,1329798187.0,33,182,1,0,0,0,0,22,no_pizza
30651852.0,1324605547.0,1,10,5,5,0,0,0,61,no_pizza
17675076.0,1337572482.0,207,3756,11,6,0,0,0,25,no_pizza
8110086.0,1347081642.0,784,678,2,1,0,0,0,135,no_pizza
3453636.0,1351737769.0,28,956,1,0,0,0,0,97,no_pizza
37424008.0,1317762557.0,1675,1319,1,0,0,0,0,49,no_pizza
12828709.0,1342284692.0,4,1,1,3,0,0,0,58,no_pizza
70538776.0,1284569316.0,1586,395,2,2,0,0,0,31,no_pizza
68346812.0,1286761162.0,18178,27876,0,0,0,1,0,48,no_pizza
37516365.0,1317588278.0,515,341,2,2,0,0,0,153,no_pizza
27132808.0,1327965733.0,76,2233,0,0,0,1,0,71,no_pizza
2916001.0,1352182487.0,13,66,0,0,0,0,0,36,no_pizza
46371462.0,1308722926.0,3628,1425,1,0,0,0,0,58,no_pizza
4873839.0,1350218358.0,1,51,5,1,0,1,0,172,no_pizza
46234384.0,1308854855.0,187,1160,0,0,0,0,0,30,no_pizza
15334649.0,1339734554.0,1,112,0,0,0,0,0,42,no_pizza
22645243.0,1332418584.0,1,528,0,0,0,0,0,371,no_pizza
36038731.0,1318981599.0,223,80,2,0,0,0,0,37,no_pizza
46159503.0,1308854855.0,187,1160,1,0,0,0,0,51,no_pizza
34623935.0,1320380593.0,1,51,1,1,0,0,0,85,no_pizza
15307004.0,1339694477.0,137,936,0,0,0,0,0,30,no_pizza
13284995.0,1341714749.0,12,-2,0,0,0,0,0,55,no_pizza
197.0,1354998116.0,1,-3,0,8,0,0,0,74,no_pizza
69438222.0,1285557173.0,1,201,0,0,0,0,0,19,no_pizza
22417814.0,1332573755.0,9,254,3,0,0,1,0,58,no_pizza
33939307.0,1321049953.0,1,-1,2,0,0,0,0,22,no_pizza
350.0,1354980210.0,1,0,11,0,0,0,0,140,no_pizza
68183654.0,1286761162.0,18178,27876,8,0,0,0,0,28,no_pizza
81638749.0,1273291196.0,52,799,12,0,0,1,0,54,no_pizza
14497127.0,1340430236.0,1079,10734,18,1,0,0,0,44,no_pizza
28596744.0,1326329945.0,2661,6366,1,1,0,0,0,62,no_pizza
13757372.0,1341168439.0,1587,387,1,0,0,1,0,50,no_pizza
10399798.0,1344521935.0,280,2773,1,0,0,0,0,85,no_pizza
109795074.0,1245122274.0,182,2485,7,1,0,0,0,62,no_pizza
21956467.0,1332958827.0,568,1620,4,0,1,0,0,85,no_pizza
17271692.0,1337634801.0,658,1322,10,3,0,0,0,76,no_pizza
9307588.0,1345600084.0,5,213,3,0,0,0,0,43,no_pizza
29085756.0,1325813663.0,20,747,1,0,0,0,0,85,no_pizza
23570102.0,1331317839.0,1,24,6,2,0,0,0,183,no_pizza
89761790.0,1265121034.0,33,685,2,1,0,0,0,73,no_pizza
343403.0,1354509876.0,1,13,1,4,0,0,0,91,no_pizza
4617760.0,1350227801.0,687,1122,9,1,0,0,0,21,no_pizza
42917308.0,1311924974.0,585,1249,0,0,0,0,0,55,no_pizza
11332589.0,1343508867.0,625,2668,1,3,1,1,0,115,no_pizza
59347619.0,1295490654.0,1129,1294,1,0,0,1,0,85,no_pizza
16270272.0,1338561539.0,343,1918,1,0,0,0,0,105,no_pizza
34739178.0,1320091530.0,54,1049,4,2,0,1,0,118,no_pizza
10866049.0,1343955084.0,5601,4833,1,0,0,0,0,29,no_pizza
35932192.0,1318827086.0,2191,1224,1,0,0,0,0,56,no_pizza
35878101.0,1318874491.0,14,750,0,0,0,0,0,61,no_pizza
6212187.0,1348540018.0,1,410,1,0,1,0,0,117,no_pizza
55556941.0,1299193138.0,7825,5341,10,0,0,0,0,108,no_pizza
70001060.0,1284742329.0,1590,2273,0,0,0,0,0,82,no_pizza
30829162.0,1323913334.0,99,1202,1,0,0,0,0,52,no_pizza
29260050.0,1325465625.0,10689,22893,20,3,0,0,0,51,no_pizza
61912446.0,1292802327.0,1,854,7,3,0,0,0,193,no_pizza
40132482.0,1314545591.0,203,5605,2,0,0,0,0,103,no_pizza
44044617.0,1310633255.0,386,263,1,0,0,0,0,71,no_pizza
46416338.0,1308250609.0,2496,1510,0,4,0,0,0,72,no_pizza
10524183.0,1344142640.0,46,651,0,0,0,0,0,57,no_pizza
139119847.0,1215543350.0,7924,28918,2,2,0,1,0,106,no_pizza
43255291.0,1311407052.0,3551,599,1,0,0,0,0,39,no_pizza
63953867.0,1290703944.0,2989,663,1,0,0,0,0,31,no_pizza
153075479.0,1201570438.0,1,-3,0,0,0,0,0,36,no_pizza
20583901.0,1334022562.0,170,344,3,3,0,0,0,88,no_pizza
45186481.0,1309387743.0,1188,549,0,0,0,0,0,118,no_pizza
25053146.0,1329517245.0,14,4,0,0,0,0,0,14,no_pizza
14819514.0,1339734554.0,1,112,0,4,0,0,0,66,no_pizza
61659924.0,1292886498.0,1523,11709,13,0,0,0,0,41,no_pizza
11816829.0,1342718188.0,4242,2730,2,0,0,0,0,40,no_pizza
14822465.0,1339691199.0,5,156,1,0,0,0,0,48,no_pizza
8133659.0,1346376781.0,221,1793,4,4,0,0,0,101,no_pizza
39312771.0,1315190981.0,41,23,2,0,0,0,0,13,no_pizza
51894298.0,1302600802.0,10679,1415,1,1,0,0,0,40,no_pizza
5194953.0,1349295126.0,1,756,9,2,0,0,0,139,no_pizza
25443333.0,1329017817.0,3331,46644,0,0,0,0,0,104,no_pizza
17346753.0,1337084398.0,1,121,29,7,0,0,0,19,no_pizza
61554097.0,1292866706.0,25,461,2,0,1,0,0,155,no_pizza
103162811.0,1251256127.0,568,320,0,0,0,1,0,226,no_pizza
35591627.0,1318827086.0,2191,1224,0,0,0,0,0,35,no_pizza
71298119.0,1283119366.0,2190,5456,1,1,0,0,0,45,no_pizza
2904563.0,1351508904.0,3,73,1,0,0,0,0,48,no_pizza
38354836.0,1316056699.0,1603,5059,3,2,1,0,1,112,no_pizza
66698662.0,1287710686.0,24,110,0,5,0,1,0,20,no_pizza
13083807.0,1341325338.0,2889,1426,1,0,0,0,0,58,no_pizza
41231707.0,1313175228.0,6,507,1,0,0,0,1,128,no_pizza
18129302.0,1336274551.0,4520,2828,5,0,0,0,0,41,no_pizza
3701392.0,1350702087.0,1,0,1,0,0,0,0,35,no_pizza
107893291.0,1246508713.0,1,1445,4,0,0,0,0,48,no_pizza
36857452.0,1317537553.0,852,2205,6,0,0,1,0,99,no_pizza
26127767.0,1328263811.0,3398,758,2,0,0,0,0,99,no_pizza
3931674.0,1350438405.0,2554,397,21,2,0,1,0,111,no_pizza
152075802.0,1202254063.0,1991,5638,1,3,0,1,0,63,no_pizza
59908985.0,1294411743.0,19824,26598,2,0,0,0,0,21,no_pizza
30951007.0,1323369226.0,2384,1471,0,1,0,0,0,126,no_pizza
31891145.0,1322427211.0,507,32864,2,2,0,0,1,58,no_pizza
16055775.0,1338256903.0,2,3,1,0,0,0,0,26,no_pizza
38389072.0,1315921933.0,263,1040,3,0,0,0,0,246,no_pizza
31593749.0,1322713306.0,1059,3083,3,0,0,0,0,182,no_pizza
31744036.0,1322557897.0,12,1229,2,8,0,0,0,85,no_pizza
12581878.0,1341714749.0,12,-2,0,0,0,0,0,61,no_pizza
11088175.0,1343157252.0,1155,9493,0,0,0,1,0,77,no_pizza
39051942.0,1315190981.0,41,23,0,0,0,0,0,20,no_pizza
51677747.0,1302559874.0,1961,323,1,0,0,0,0,46,no_pizza
29135055.0,1325096832.0,267,2308,5,0,0,1,0,93,no_pizza
152659580.0,1201570438.0,1,-3,2,2,0,0,0,25,no_pizza
59882528.0,1294344986.0,92,310,0,0,0,1,0,525,no_pizza
24870626.0,1329356522.0,27,116,7,2,0,0,0,59,no_pizza
51155543.0,1303070494.0,375,1085,7,4,0,0,0,50,no_pizza
42400444.0,1311823316.0,1061,137,5,0,0,0,0,34,no_pizza
38660506.0,1315553115.0,4093,10035,1,0,0,1,0,35,no_pizza
20195749.0,1334002080.0,774,17,6,0,0,0,0,12,no_pizza
33878571.0,1320276463.0,1929,1171,2,2,0,0,0,36,no_pizza
12304364.0,1341844770.0,106,10924,1,0,0,0,0,38,no_pizza
16052914.0,1338091981.0,3470,36526,1,0,0,0,0,55,no_pizza
11305821.0,1342835753.0,131,1696,0,0,0,1,0,46,no_pizza
55422925.0,1298710747.0,43,2581,1,0,0,0,0,39,no_pizza
50182805.0,1303940623.0,1,3503,0,0,0,0,0,34,no_pizza
13678098.0,1340430236.0,1079,10734,1,4,0,0,0,95,no_pizza
15730603.0,1338349534.0,16,1685,1,0,0,0,0,27,no_pizza
35764127.0,1318308431.0,19,1,1,1,0,0,0,66,no_pizza
41166472.0,1312901165.0,2017,1742,0,5,0,0,0,88,no_pizza
21867340.0,1332187484.0,316,1257,0,0,0,0,1,117,no_pizza
61655127.0,1292396373.0,382,168,3,0,0,0,0,62,no_pizza
25324746.0,1328724395.0,701,367,5,0,0,0,0,88,no_pizza
26258025.0,1327782444.0,4544,20748,0,0,0,1,0,63,no_pizza
28414727.0,1325615716.0,207,1620,1,0,0,0,0,399,no_pizza
4489233.0,1349494870.0,166,436,3,0,0,0,0,122,no_pizza
12911582.0,1341069410.0,39,373,0,0,0,0,0,59,no_pizza
3318704.0,1350662172.0,1,77,6,0,0,0,0,69,no_pizza
31192081.0,1322788107.0,564,1089,4,0,0,0,1,77,no_pizza
20997938.0,1332980683.0,5844,2263,0,0,0,0,0,32,no_pizza
12366120.0,1341600141.0,32,607,1,2,0,0,0,71,no_pizza
36701984.0,1317264086.0,183,2166,2,0,0,0,0,140,no_pizza
4487292.0,1349472986.0,60,619,4,0,0,0,0,84,no_pizza
44603565.0,1309354491.0,1,0,2,0,0,1,0,67,no_pizza
4728406.0,1349225642.0,129,1052,1,0,0,0,0,98,no_pizza
21309590.0,1332641290.0,100,84,22,11,0,0,0,48,no_pizza
65315560.0,1288633320.0,46,110,1,0,0,0,0,116,no_pizza
8818589.0,1345076424.0,12,92,2,0,0,0,0,19,no_pizza
21004909.0,1332892445.0,1793,230,9,3,1,0,0,120,no_pizza
21493233.0,1332397814.0,1,48,4,5,0,0,0,288,no_pizza
8029134.0,1345856129.0,1,60,3,2,0,0,0,56,no_pizza
86496212.0,1267382504.0,60,215,1,0,0,1,0,37,no_pizza
5786653.0,1348090217.0,1,368,2,0,0,0,0,26,no_pizza
5719789.0,1348105304.0,1,3,2,3,0,0,0,29,no_pizza
53018225.0,1300800777.0,494,181,0,0,0,0,0,41,no_pizza
69468009.0,1284323909.0,20651,100002,0,0,0,0,0,125,no_pizza
36981099.0,1316803348.0,1051,54,5,2,0,0,0,48,no_pizza
44379797.0,1309403906.0,1673,2859,6,0,0,0,0,20,no_pizza
19196766.0,1334545231.0,27,349,7,5,0,0,0,115,no_pizza
57017521.0,1296702133.0,29,837,0,0,0,0,0,13,no_pizza
23316807.0,1330391457.0,1487,1944,1,0,0,0,0,112,no_pizza
44411381.0,1309291526.0,113,1690,1,0,0,0,0,112,no_pizza
148425614.0,1205274429.0,2613,1372,8,1,0,0,0,45,no_pizza
11981382.0,1341714749.0,12,-2,3,0,0,0,0,64,no_pizza
20927586.0,1332759258.0,421,656,0,0,0,0,0,39,no_pizza
13201141.0,1340430236.0,1079,10734,16,0,0,0,0,81,no_pizza
38381505.0,1315246414.0,59077,4143,3,3,0,0,0,67,no_pizza
6537629.0,1347081642.0,784,678,9,1,0,0,0,97,no_pizza
45797048.0,1307814719.0,749,614,5,1,0,0,0,49,no_pizza
20548683.0,1333056413.0,1,730,3,0,0,0,0,83,no_pizza
5965058.0,1347590649.0,319,369,0,0,0,0,0,91,no_pizza
103486614.0,1250063493.0,133,8041,0,1,0,0,0,103,no_pizza
57783604.0,1295759918.0,71,613,2,3,0,0,0,48,no_pizza
30756998.0,1322782737.0,5,1323,4,2,0,0,0,254,no_pizza
10877874.0,1342651161.0,2,7186,6,2,0,0,0,83,no_pizza
11184730.0,1342284692.0,4,1,1,2,0,0,0,33,no_pizza
67521840.0,1285945355.0,47,171,5,2,0,0,0,39,no_pizza
60366974.0,1293091412.0,2829,5599,0,0,0,0,0,145,no_pizza
8491264.0,1344964696.0,66,412,2,1,0,0,0,35,no_pizza
50351160.0,1303104076.0,3,-2,0,0,0,0,0,36,no_pizza
10429336.0,1343005344.0,1,2594,0,0,0,0,0,25,no_pizza
4901651.0,1348527024.0,10247,13539,2,0,0,0,0,103,no_pizza
70079478.0,1283301982.0,432,2382,6,0,0,1,0,104,no_pizza
17373470.0,1336000051.0,6717,2490,5,0,0,1,0,67,no_pizza
59258689.0,1294107695.0,2235,5577,0,1,0,0,0,31,no_pizza
5762582.0,1347590649.0,319,369,0,5,0,0,0,39,no_pizza
12441091.0,1340907077.0,1,53,0,6,1,1,0,130,no_pizza
48823454.0,1304483855.0,7132,7049,1,0,0,0,0,110,no_pizza
5220073.0,1348075702.0,2,0,2,0,0,0,0,37,no_pizza
26637359.0,1326656498.0,173,60,0,0,0,0,0,47,no_pizza
7170041.0,1346120901.0,1898,4480,3,2,0,1,0,54,no_pizza
25028473.0,1328253042.0,367,1007,1,0,0,0,0,38,no_pizza
46571194.0,1306705784.0,1307,487,0,0,0,0,1,97,no_pizza
15261336.0,1338010008.0,1258,14690,2,0,0,0,0,14,no_pizza
42807646.0,1310444924.0,3877,6326,8,3,0,0,0,187,no_pizza
24630585.0,1328608281.0,732,10570,0,0,0,0,0,52,no_pizza
5534814.0,1347677118.0,1,19,0,0,0,0,0,55,no_pizza
38844909.0,1314354366.0,113,12135,9,2,0,0,0,72,no_pizza
32370027.0,1320828560.0,1380,1220,2,1,0,0,0,52,no_pizza
11881147.0,1341314450.0,6974,10349,2,0,0,1,0,29,no_pizza
37739840.0,1315453112.0,1,3,2,1,0,0,0,576,no_pizza
5097131.0,1348090217.0,1,368,0,1,0,0,0,40,no_pizza
58018315.0,1295166319.0,551,657,5,3,0,0,0,105,no_pizza
52873856.0,1300294525.0,74,463,1,2,0,0,0,108,no_pizza
133721161.0,1219441592.0,4163,9142,15,0,0,0,0,115,no_pizza
39301793.0,1313815509.0,228,3754,3,0,0,1,0,125,no_pizza
105104269.0,1248007943.0,1797,3944,3,2,0,0,0,74,no_pizza
117528782.0,1235582620.0,2746,6316,1,0,0,0,0,67,no_pizza
51776054.0,1301332894.0,1266,881,0,0,0,0,0,144,no_pizza
28753757.0,1324346731.0,1,28,1,1,0,0,0,72,no_pizza
18406400.0,1334627289.0,1,51,0,0,0,0,0,83,no_pizza
98317800.0,1254714827.0,223,782,8,2,0,0,0,21,no_pizza
18935549.0,1334090229.0,1,7,0,0,0,0,0,95,no_pizza
15198939.0,1337821880.0,1,272,0,1,0,0,0,42,no_pizza
20592662.0,1332418584.0,1,528,0,0,0,0,1,168,no_pizza
72940777.0,1280063739.0,3436,2867,0,1,0,0,0,95,no_pizza
5550260.0,1347409450.0,507,673,3,2,0,0,0,49,no_pizza
18785614.0,1334165694.0,10193,745,2,0,0,0,0,32,no_pizza
33603317.0,1319336688.0,1,1,0,0,0,0,0,58,no_pizza
11208557.0,1341714749.0,12,-2,0,0,0,0,0,62,no_pizza
48184895.0,1304734220.0,1054,1606,1,0,0,0,0,43,no_pizza
62540198.0,1290378007.0,402,5499,6,1,0,0,0,95,no_pizza
27460378.0,1325389415.0,644,318,3,4,0,0,0,108,no_pizza
31638782.0,1321209449.0,1168,4423,0,2,0,0,0,61,no_pizza
9842527.0,1343005344.0,1,2594,0,0,0,0,0,45,no_pizza
24451346.0,1328395108.0,1,1,4,0,0,0,0,36,no_pizza
613213.0,1352224229.0,1,-3,1,2,0,1,0,84,no_pizza
41714213.0,1311121430.0,603,998,7,7,1,0,0,53,no_pizza
44841957.0,1307991334.0,263,45,4,4,0,0,0,68,no_pizza
46404736.0,1306404662.0,23883,5039,0,0,0,0,0,141,no_pizza
85725419.0,1267066194.0,119,215,17,13,0,0,0,23,no_pizza
36665539.0,1316110140.0,23,986,1,3,0,0,0,43,no_pizza
227.0,1352775243.0,1,0,0,0,0,0,0,24,no_pizza
624934.0,1352142498.0,1,98,0,0,0,0,0,119,no_pizza
39920304.0,1312845070.0,1,8,0,1,0,0,0,39,no_pizza
69941972.0,1282823378.0,416,3801,0,0,0,0,0,57,no_pizza
34752304.0,1318012199.0,140,134,2,0,0,0,0,81,no_pizza
55979641.0,1296779714.0,1251,4621,1,0,0,1,0,64,no_pizza
21238502.0,1331519754.0,20,138,0,0,0,0,0,62,no_pizza
857.0,1352756603.0,1,0,1,0,0,1,0,159,no_pizza
13061346.0,1339694477.0,137,936,1,0,0,1,0,46,no_pizza
42582612.0,1310167584.0,1,-1,1,2,0,0,0,88,no_pizza
6412971.0,1346336579.0,1,12,3,0,0,1,0,55,no_pizza
24024991.0,1328724395.0,701,367,1,0,0,0,0,46,no_pizza
2559643.0,1350185863.0,1,0,2,0,0,0,0,69,no_pizza
25404143.0,1327338686.0,1,4,8,2,0,0,0,19,no_pizza
25195455.0,1327543945.0,3032,588,5,0,0,0,0,29,no_pizza
2248489.0,1350489455.0,1,-1,0,3,0,1,0,93,no_pizza
3406250.0,1349305233.0,4,7,7,0,0,0,0,72,no_pizza
15148749.0,1337554109.0,587,1065,2,6,0,0,0,89,no_pizza
65833652.0,1286865827.0,618,1343,0,0,0,0,0,83,no_pizza
5190529.0,1347501855.0,20,12,0,0,0,0,0,93,no_pizza
37496798.0,1315190981.0,41,23,0,0,0,0,0,44,no_pizza
29657323.0,1323027804.0,1,-18,2,6,0,0,0,19,no_pizza
19347019.0,1333333016.0,3634,1731,0,0,0,1,0,64,no_pizza
48278266.0,1304401765.0,1388,612,1,0,0,1,0,70,no_pizza
104981657.0,1247692227.0,1530,355,6,13,1,0,0,42,no_pizza
31472488.0,1321200799.0,4050,6769,1,0,0,0,0,68,no_pizza
931.0,1352669957.0,1,-1,0,5,0,1,0,101,no_pizza
53481884.0,1299191956.0,693,3333,1,0,0,0,0,40,no_pizza
2691576.0,1349977517.0,1,328,1,0,0,0,0,50,no_pizza
25675049.0,1326992603.0,52199,55927,1,0,0,1,0,150,no_pizza
24699337.0,1327965733.0,76,2233,1,0,0,0,0,13,no_pizza
95269480.0,1257394380.0,458,8229,1,0,0,1,0,66,no_pizza
51835463.0,1300828316.0,56,3884,0,0,0,1,0,73,no_pizza
11513.0,1352644119.0,1,0,0,0,0,0,0,42,no_pizza
6204644.0,1346450266.0,1,3,1,5,0,0,0,145,no_pizza
6185141.0,1346410182.0,20,39,3,0,0,0,0,46,no_pizza
29635287.0,1322957729.0,1426,5501,4,1,0,0,0,32,no_pizza
9071350.0,1343517376.0,1,6,2,1,0,0,0,44,no_pizza
3289647.0,1349295126.0,1,756,1,0,0,0,0,116,no_pizza
37220318.0,1315363208.0,344,2384,3,0,0,0,0,59,no_pizza
151340.0,1352429782.0,1,0,1,0,0,0,0,41,no_pizza
448.0,1352580131.0,1,0,1,2,0,0,0,66,no_pizza
730.0,1352571808.0,106,2805,4,5,0,0,0,136,no_pizza
51711436.0,1300847801.0,1,791,5,0,0,0,0,38,no_pizza
38511836.0,1314001166.0,655,3147,1,4,0,0,0,13,no_pizza
2407.0,1352506647.0,1,0,0,1,0,0,0,182,no_pizza
2437144.0,1350063945.0,1,0,0,0,0,0,0,41,no_pizza
25164.0,1352456003.0,1,0,1,0,0,0,0,54,no_pizza
1032.0,1352429782.0,1,0,0,3,0,0,0,40,no_pizza
559.0,1352429466.0,1,0,0,0,0,0,0,130,no_pizza
39035835.0,1313392660.0,2745,1052,7,0,0,0,0,86,no_pizza
5598471.0,1346824320.0,1,2,4,0,0,0,0,24,no_pizza
58313684.0,1294107695.0,2235,5577,5,6,0,0,0,53,no_pizza
435456.0,1351977971.0,1,11,3,2,0,1,0,58,no_pizza
12704983.0,1339694477.0,137,936,1,0,0,0,0,66,no_pizza
34653503.0,1317735687.0,112,1716,4,6,0,0,0,38,no_pizza
72484224.0,1279857224.0,2967,35995,4,2,0,0,0,69,no_pizza
27269837.0,1325070721.0,2344,2032,1,0,0,1,0,47,no_pizza
4769.0,1352332294.0,1,0,1,1,0,0,0,47,no_pizza
32488813.0,1319848195.0,310,171,1,8,0,0,0,56,no_pizza
12042093.0,1340294115.0,1,59,0,0,0,1,0,124,no_pizza
43025639.0,1309307908.0,1,22,2,0,0,0,0,111,no_pizza
31121791.0,1321209449.0,1168,4423,4,0,0,0,0,92,no_pizza
166831.0,1352159296.0,254,4608,1,0,0,0,0,62,no_pizza
26702946.0,1325608364.0,2149,300,7,1,0,0,0,50,no_pizza
2210925.0,1350098720.0,220,159,0,0,0,0,0,51,no_pizza
20984928.0,1331317839.0,1,24,0,3,0,0,0,111,no_pizza
23283097.0,1329017817.0,3331,46644,2,0,0,1,0,132,no_pizza
31164667.0,1321106697.0,1769,2651,5,2,0,0,0,15,no_pizza
1564148.0,1350690997.0,1,-6,2,0,0,0,0,483,no_pizza
27906662.0,1324346731.0,1,28,0,0,0,0,0,77,no_pizza
18247677.0,1333997581.0,127,1522,2,0,0,0,0,20,no_pizza
50086595.0,1302157520.0,750,503,24,6,0,0,0,98,no_pizza
23611182.0,1328632615.0,644,3539,1,0,0,0,0,98,no_pizza
46968269.0,1305272232.0,1,6,1,3,1,0,1,96,no_pizza
5159394.0,1347074947.0,567,463,5,0,0,0,0,162,no_pizza
11327081.0,1340907077.0,1,53,1,0,0,0,0,120,no_pizza
149.0,1352224229.0,1,-3,0,4,0,0,1,50,no_pizza
